Transaction Date,Post Date,Description,Category,Type,Amount,Memo,12,,Year
11/24/2024,11/25/2024,BP#4843108GODWIN BP,Gas,Sale,-33.09,,,,2024
11/24/2024,11/25/2024,WWW.KOHLS.COM #0873,Shopping,Sale,-11.85,,,,2024
11/24/2024,11/24/2024,CraftWorx Taproom,Food & Drink,Sale,-30.24,,,,2024
11/24/2024,11/24/2024,CraftWorx Taproom,Food & Drink,Sale,-43.5,,,,2024
11/23/2024,11/25/2024,THE HOME DEPOT #4648,Home,Sale,-2.93,,,,2024
11/23/2024,11/25/2024,THE HOME DEPOT #4648,Home,Sale,-5.57,,,,2024
11/23/2024,11/24/2024,EB *SPECIAL COMEDY EVE,Personal,Sale,-42.1,,,,2024
11/23/2024,11/24/2024,AMAZON MKTPL*DI5005YY3,Shopping,Sale,-3.98,,,,2024
11/22/2024,11/25/2024,SHOWMASTERS INC,Personal,Sale,-14,,,,2024
11/22/2024,11/24/2024,EXXON 7-ELEVEN 32977,Gas,Sale,-50.48,,,,2024
11/22/2024,11/24/2024,5GUYS 4002 QSR,Food & Drink,Sale,-35.82,,,,2024
11/22/2024,11/24/2024,AMAZON MKTPLACE PMTS,Shopping,Return,6.77,,,,2024
11/22/2024,11/24/2024,JAMES M FRYER  VALOR INDU,Shopping,Sale,-45,,,,2024
11/22/2024,11/24/2024,AMAZON MKTPL*UG8WB0UR3,Shopping,Sale,-6.77,,,,2024
11/21/2024,11/24/2024,LONGHORN STEAK 0125333,Food & Drink,Sale,-60,,,,2024
11/21/2024,11/24/2024,BROCK &amp; COMPANY - 178,Food & Drink,Sale,-1.14,,,,2024
11/21/2024,11/24/2024,KOHL'S #0326,Shopping,Return,7.94,,,,2024
11/21/2024,11/24/2024,BROCK &amp; COMPANY - 178,Food & Drink,Sale,-1.14,,,,2024
11/21/2024,11/22/2024,KOHL'S #0326,Shopping,Sale,-8.29,,,,2024
11/20/2024,11/21/2024,DOLLAR TREE,Shopping,Sale,-13.25,,,,2024
11/20/2024,11/21/2024,WALGREENS #11234,Health & Wellness,Sale,-7.14,,,,2024
11/19/2024,11/20/2024,MICHAELS STORES 8801,Shopping,Sale,-22.24,,,,2024
11/19/2024,11/20/2024,HARRIS TEETER #303,Groceries,Sale,-25.17,,,,2024
11/19/2024,11/20/2024,MICHAELS STORES 8801,Shopping,Sale,-7.65,,,,2024
11/19/2024,11/19/2024,VERIZON*RECURRING PAY,Bills & Utilities,Sale,-214.35,,,,2024
11/18/2024,11/20/2024,THE HOME DEPOT #4648,Home,Sale,-9.63,,,,2024
11/18/2024,11/20/2024,THE HOME DEPOT #4648,Home,Return,10.53,,,,2024
11/18/2024,11/19/2024,HARRIS TEETER #303,Groceries,Sale,-16.84,,,,2024
11/18/2024,11/19/2024,AT HOME STORE #127,Home,Sale,-41.3,,,,2024
11/18/2024,11/19/2024,WAL-MART #1825,Groceries,Sale,-9.8,,,,2024
11/17/2024,11/19/2024,THE HOME DEPOT #4648,Home,Sale,-39.16,,,,2024
11/17/2024,11/18/2024,BP#1195300GAS A GO GO,Gas,Sale,-36.19,,,,2024
11/17/2024,11/18/2024,AMAZON MKTPL*S49PY10E3,Shopping,Sale,-25.47,,,,2024
11/17/2024,11/18/2024,TEXAS ROADHOUSE #2719,Food & Drink,Sale,-42.9,,,,2024
11/16/2024,11/17/2024,Amazon.com*3Y2FU2QC3,Shopping,Sale,-8.96,,,,2024
11/15/2024,11/15/2024,AMAZON MKTPL*5906F0053,Shopping,Sale,-14.83,,,,2024
11/15/2024,11/17/2024,CAB STORE GAINESVILLE  V,Shopping,Sale,-72.06,,,,2024
11/15/2024,11/17/2024,WAL-MART #1825,Groceries,Sale,-21.69,,,,2024
11/15/2024,11/17/2024,KOHL'S #0326,Shopping,Sale,-17.94,,,,2024
11/15/2024,11/17/2024,HARRIS TEETER #303,Groceries,Sale,-107.6,,,,2024
11/15/2024,11/17/2024,CLARK BROTHERS,Shopping,Sale,-198.99,,,,2024
11/15/2024,11/17/2024,Amazon.com*RS9EB1QG3,Shopping,Sale,-10,,,,2024
11/14/2024,11/15/2024,TEXAS ROADHOUSE #2719,Food & Drink,Sale,-46.84,,,,2024
11/14/2024,11/15/2024,WWW.KOHLS.COM #0873,Shopping,Sale,-21.19,,,,2024
11/14/2024,11/15/2024,KA-BAR,Shopping,Sale,-58.22,,,,2024
11/14/2024,11/15/2024,CAFE RIO 0043 MANASSAS,Food & Drink,Sale,-31.43,,,,2024
11/14/2024,11/14/2024,VZWRLSS*APOCC VISE,Bills & Utilities,Sale,-145.06,,,,2024
11/14/2024,11/14/2024,AMAZON MKTPL*IF8FZ4TZ3,Shopping,Sale,-15.85,,,,2024
11/14/2024,11/17/2024,BROCK &amp; COMPANY - 178,Food & Drink,Sale,-1.14,,,,2024
11/14/2024,11/17/2024,BROCK &amp; COMPANY - 178,Food & Drink,Sale,-1.14,,,,2024
11/13/2024,11/15/2024,METRO DINER FREDERICKSBUR,Food & Drink,Sale,-40,,,,2024
11/13/2024,11/14/2024,AMAZON MKTPL*152RV11P3,Shopping,Sale,-13.35,,,,2024
11/13/2024,11/13/2024,USAA INSURANCE PAYMENT,Bills & Utilities,Sale,-128.12,,,,2024
11/12/2024,11/14/2024,XCAL SHOOTING SPORTS AND,Shopping,Sale,-27.12,,,,2024
11/12/2024,11/13/2024,HARRIS TEETER #303,Groceries,Sale,-14.32,,,,2024
11/12/2024,11/13/2024,DOLLAR TREE,Shopping,Sale,-11.4,,,,2024
11/12/2024,11/13/2024,GIANT FOOD INC #227,Groceries,Sale,-23.62,,,,2024
11/12/2024,11/12/2024,Amazon.com*T575U7T63,Shopping,Sale,-26.49,,,,2024
11/12/2024,11/12/2024,Amazon.com*D441E4363,Shopping,Sale,-18.01,,,,2024
11/10/2024,11/12/2024,THE HOME DEPOT #4648,Home,Sale,-5.3,,,,2024
11/10/2024,11/11/2024,CLARK BROTHERS,Shopping,Sale,-132.66,,,,2024
11/10/2024,11/11/2024,AMZN Mktp US*SM8RZ89V3,Shopping,Sale,-9.23,,,,2024
11/10/2024,11/11/2024,BP#4843108GODWIN BP,Gas,Sale,-36.01,,,,2024
11/9/2024,11/11/2024,XCAL SHOOTING SPORTS AND,Shopping,Sale,-29.24,,,,2024
11/9/2024,11/11/2024,TST*EMILIOS BRICK OVEN,Food & Drink,Sale,-55.1,,,,2024
11/9/2024,11/11/2024,TST*EMILIOS BRICK OVEN,Food & Drink,Sale,-19.01,,,,2024
11/9/2024,11/10/2024,PAINTED TREE DULLES,Shopping,Sale,-21.81,,,,2024
11/9/2024,11/10/2024,WALGREENS #11234,Health & Wellness,Sale,-24.2,,,,2024
11/9/2024,11/10/2024,SUNPASS*ACC131420770,Travel,Sale,-12.58,,,,2024
11/9/2024,11/10/2024,SQ *EUROPEAN TRADING CO.,Shopping,Sale,-58,,,,2024
11/9/2024,11/10/2024,AMAZON MKTPL*P40E86A63,Shopping,Sale,-113.4,,,,2024
11/9/2024,11/10/2024,Amazon.com*6H6R361I3,Shopping,Sale,-9.51,,,,2024
11/8/2024,11/10/2024,HARRIS TEETER #303,Groceries,Sale,-104,,,,2024
11/8/2024,11/10/2024,WALGREENS #11234,Health & Wellness,Sale,-26.2,,,,2024
11/8/2024,11/10/2024,PY *Frontline Pest Contro,Home,Sale,-59,,,,2024
11/8/2024,11/10/2024,BOB EVANS REST #0259,Food & Drink,Sale,-37.05,,,,2024
11/8/2024,11/10/2024,5GUYS 4002 QSR,Food & Drink,Sale,-33.4,,,,2024
11/7/2024,11/08/2024,BROCK &amp; COMPANY - 178,Food & Drink,Sale,-1.14,,,,2024
11/7/2024,11/08/2024,AMAZON MKTPL*MR2027S53,Shopping,Sale,-21.69,,,,2024
11/7/2024,11/08/2024,BROCK &amp; COMPANY - 178,Food & Drink,Sale,-1.14,,,,2024
11/7/2024,11/07/2024,MTA*NYCT PAYGO,Travel,Sale,-2.9,,,,2024
11/6/2024,11/08/2024,MTA*METROCARD MACHINE,Travel,Sale,-3.25,,,,2024
11/6/2024,11/08/2024,STARBUCKS STORE 13538,Food & Drink,Sale,-4.08,,,,2024
11/6/2024,11/08/2024,7-11 STORE 40049,Automotive,Sale,-14,,,,2024
11/6/2024,11/08/2024,ALOFT CHELSEA,Travel,Sale,-814.84,,,,2024
11/6/2024,11/07/2024,TPC*PROACTIV,Shopping,Sale,-83.82,,,,2024
11/6/2024,11/07/2024,DD/BR #349077 Q35,Food & Drink,Sale,-7.82,,,,2024
11/6/2024,11/07/2024,HARRIS TEETER #303,Groceries,Sale,-35,,,,2024
11/6/2024,11/07/2024,SIXTH AVE GARDEN GOURMET,Groceries,Sale,-35.88,,,,2024
11/6/2024,11/06/2024,Ghirardelli Chocolate,Food & Drink,Sale,-61.84,,,,2024
11/6/2024,11/06/2024,GROUPON  INC.,Travel,Sale,-107.79,,,,2024
11/5/2024,11/07/2024,BANNERS HALLMARK 1938,Shopping,Sale,-29.92,,,,2024
11/5/2024,11/07/2024,MTA*METROCARD MACHINE,Travel,Sale,-3.25,,,,2024
11/5/2024,11/06/2024,GOSSIP NAILS SPA,Personal,Sale,-77,,,,2024
11/5/2024,11/06/2024,Amazon.com*BP5W320R3,Shopping,Sale,-9.06,,,,2024
11/5/2024,11/06/2024,TOAST CAFE,Groceries,Sale,-35.93,,,,2024
11/5/2024,11/06/2024,CAFE RIO 0043 MANASSAS,Food & Drink,Sale,-14.51,,,,2024
11/5/2024,11/06/2024,BURGER KING #10825,Food & Drink,Sale,-12.54,,,,2024
11/5/2024,11/06/2024,LXL ENTERPRISES LLC,Shopping,Sale,-2400,,,,2024
11/4/2024,11/06/2024,MSG CONCESSIONS,Food & Drink,Sale,-40.69,,,,2024
11/4/2024,11/06/2024,MSG MERCH STORE,Shopping,Sale,-148.99,,,,2024
11/4/2024,11/05/2024,WALGREENS #13989,Health & Wellness,Sale,-29.68,,,,2024
11/4/2024,11/05/2024,BP#4843108GODWIN BP,Gas,Sale,-39.45,,,,2024
11/4/2024,11/05/2024,SQ *BLACK IRON BURGER,Food & Drink,Sale,-52.26,,,,2024
11/4/2024,11/04/2024,Offer:Giant Food,Fees & Adjustments,Adjustment,0.67,,,,2024
11/3/2024,11/06/2024,MARK-TISDALE.PIXELS.CO,Shopping,Sale,-137.59,,,,2024
11/3/2024,11/04/2024,WALGREENS #13989,Health & Wellness,Sale,-22.16,,,,2024
11/2/2024,11/04/2024,DOMINION ARMS LLC,Shopping,Sale,-49.77,,,,2024
11/2/2024,11/03/2024,CAB STORE GAINESVILLE  V,Shopping,Sale,-253.26,,,,2024
11/2/2024,11/03/2024,CAB STORE GAINESVILLE  V,Shopping,Sale,-46,,,,2024
11/2/2024,11/03/2024,TEXAS ROADHOUSE #2719,Food & Drink,Sale,-44.76,,,,2024
11/2/2024,11/03/2024,WWW.KOHLS.COM #0873,Shopping,Sale,-12.71,,,,2024
11/1/2024,11/03/2024,ADT SECURITY*403437551,Home,Sale,-58.99,,,,2024
11/1/2024,11/03/2024,Amazon.com*0U5B763M3,Shopping,Sale,-6.59,,,,2024
11/1/2024,11/03/2024,AMAZON MKTPL*IF1Q62SX3,Shopping,Sale,-30.78,,,,2024
11/1/2024,11/03/2024,Amazon.com*Y651M16O3,Shopping,Sale,-10.44,,,,2024
11/1/2024,11/03/2024,Amazon.com*QF9XU5FM3,Shopping,Sale,-8.75,,,,2024
11/1/2024,11/03/2024,GIANT FOOD INC #227,Groceries,Sale,-11.47,,,,2024
11/1/2024,11/03/2024,Amazon.com*AC98P9JP3,Shopping,Sale,-11.25,,,,2024
11/1/2024,11/03/2024,WWW.KOHLS.COM #0873,Shopping,Sale,-36.43,,,,2024
11/1/2024,11/03/2024,AMAZON MKTPL*YQ2M91Z03,Shopping,Sale,-34.72,,,,2024
11/1/2024,11/03/2024,HARRIS TEETER #303,Groceries,Sale,-41.89,,,,2024
11/1/2024,11/03/2024,Amazon.com*AB0VO56L3,Shopping,Sale,-19.37,,,,2024
11/1/2024,11/01/2024,Amazon.com*WK1FN9L33,Shopping,Sale,-6.94,,,,2024
11/1/2024,11/01/2024,Amazon.com*UH5ZA3UF3,Shopping,Sale,-25.25,,,,2024
11/1/2024,11/01/2024,DIGITALOCEAN.COM,Bills & Utilities,Sale,-6,,,,2024
10/31/2024,11/01/2024,THE OMELETTE CAFE,Food & Drink,Sale,-32.98,,,,2024
10/31/2024,11/01/2024,BROCK &amp; COMPANY - 178,Food & Drink,Sale,-1.14,,,,2024
10/31/2024,11/01/2024,Amazon.com*U527485I3,Shopping,Sale,-23.15,,,,2024
10/31/2024,11/01/2024,BROCK &amp; COMPANY - 178,Food & Drink,Sale,-1.14,,,,2024
10/31/2024,11/01/2024,GIANT FOOD INC #227,Groceries,Sale,-13.36,,,,2024
10/31/2024,11/01/2024,WAL-MART #1825,Groceries,Sale,-27.45,,,,2024
10/30/2024,10/31/2024,APPLE.COM/BILL,Shopping,Sale,-0.99,,,,2024
10/30/2024,10/31/2024,WAWA 8689,Gas,Sale,-38.54,,,,2024
10/30/2024,10/31/2024,HARRIS TEETER #303,Groceries,Sale,-7.45,,,,2024
10/30/2024,10/31/2024,Prime Video *M08H80033,Entertainment,Sale,-3.79,,,,2024
10/30/2024,10/31/2024,Amazon.com*DV9HF0MK3,Shopping,Sale,-24.86,,,,2024
10/29/2024,10/30/2024,PWC CLERK OF CIRCUIT COUR,Bills & Utilities,Sale,-12.75,,,,2024
10/29/2024,10/30/2024,WALGREENS #13989,Health & Wellness,Sale,-10.89,,,,2024
10/28/2024,10/30/2024,MACYS  PENTAGON CITY,Shopping,Return,37.09,,,,2024
10/28/2024,10/29/2024,HARRIS TEETER #303,Groceries,Sale,-17.57,,,,2024
10/28/2024,10/29/2024,Amazon.com*4C2LP1FF3,Shopping,Sale,-25,,,,2024
10/28/2024,10/29/2024,CLARK BROTHERS,Collectibles,Sale,-253.71,,,,2024
10/28/2024,10/29/2024,Amazon.com*1V1BX43O3,Shopping,Sale,-21.68,,,,2024
10/27/2024,10/29/2024,CHEDDAR'S ZK 0202190,Food & Drink,Sale,-56.63,,,,2024
10/27/2024,10/28/2024,MACYS  PENTAGON CITY,Shopping,Sale,-37.09,,-369.11,,2024
10/27/2024,10/28/2024,BP#4843108GODWIN BP,Gas,Sale,-41.86,,,,2024
10/27/2024,10/28/2024,CLARK BROTHERS,Shopping,Sale,-448.55,,,,2024
10/27/2024,10/27/2024,TST* PARIS BAGUETTE - MAN,Food & Drink,Sale,-32.6,,,,2024
10/26/2024,10/27/2024,eBay O*15-12234-81325,Home,Sale,-52.56,,,,2024
10/26/2024,10/27/2024,HARRIS TEETER #303,Groceries,Sale,-52.5,,,,2024
10/25/2024,10/27/2024,APPLE.COM/BILL,Shopping,Sale,-0.99,,,,2024
10/25/2024,10/27/2024,BJ'S RESTAURANTS 552,Food & Drink,Sale,-118.78,,,,2024
10/25/2024,10/25/2024,Payment Thank You Bill Pa,,Payment,6912.93,,,,2024
10/24/2024,10/27/2024,OUTBACK 4756,Food & Drink,Sale,-73.58,,,,2024
10/24/2024,10/25/2024,YORKTOWN GIFT SHOP,Shopping,Sale,-26.73,,,,2024
10/24/2024,10/25/2024,WILLIAMSBURG GENERAL S,Shopping,Sale,-22.99,,,,2024
10/24/2024,10/24/2024,Offer:Food Lion,Fees & Adjustments,Adjustment,3.16,,,,2024
10/23/2024,10/25/2024,SKECHERS-USA #231,Shopping,Sale,-67.4,,,,2024
10/23/2024,10/25/2024,OLIVE GARDEN ZK 0021515,Food & Drink,Sale,-47.31,,,,2024
10/23/2024,10/25/2024,CHRISTMAS MOUSE,Shopping,Sale,-8.55,,,,2024
10/23/2024,10/24/2024,CHICOS # 771,Shopping,Sale,-18.15,,,,2024
10/23/2024,10/24/2024,CVS/PHARMACY #01550,Health & Wellness,Sale,-11.76,,,,2024
10/22/2024,10/24/2024,FOOD LION #0196,Groceries,Sale,-4.48,,,,2024
10/22/2024,10/24/2024,BAKERY,Food & Drink,Sale,-3.53,,,,2024
10/22/2024,10/23/2024,CVS/PHARMACY #01550,Health & Wellness,Sale,-17.49,,,,2024
10/22/2024,10/23/2024,JOSE TEQUILA,Food & Drink,Sale,-70.47,,,,2024
10/22/2024,10/23/2024,AMAZON MKTPL*KJ99J9EM3,Shopping,Sale,-34.41,,,,2024
10/22/2024,10/23/2024,EXXON SAMS XPRESS CAR,Gas,Sale,-33.92,,,,2024
10/22/2024,10/23/2024,FOOD LION #0196,Groceries,Sale,-4.03,,,,2024
10/21/2024,10/23/2024,KILWINS WILLIAMSBURG,Food & Drink,Sale,-9.17,,,,2024
10/21/2024,10/23/2024,MAGNOLIA CATERING AND EVE,Food & Drink,Sale,-6.03,,,,2024
10/21/2024,10/22/2024,WYTHE CANDY &amp; GOURMET,Food & Drink,Sale,-14.31,,,,2024
10/21/2024,10/22/2024,VERIZON*RECURRING PAY,Bills & Utilities,Sale,-214.35,,,,2024
10/21/2024,10/22/2024,SQ *HISTORIC JAMESTOWNE (,Entertainment,Sale,-30,,,,2024
10/21/2024,10/22/2024,Colonial Williamsburg,Travel,Sale,-59.99,,,,2024
10/20/2024,10/21/2024,FOOD LION #0196,Groceries,Sale,-45.15,,,,2024
10/20/2024,10/21/2024,GOLDEN CORRAL 800,Food & Drink,Sale,-39.94,,,,2024
10/20/2024,10/21/2024,FH* JAMESTOWN DISCOVER,Entertainment,Sale,-156.88,,,,2024
10/19/2024,10/21/2024,THE HOME DEPOT #4648,Home,Sale,-4.95,,,,2024
10/19/2024,10/21/2024,IAD DULLES HOURLY 54,Travel,Sale,-7,,,,2024
10/19/2024,10/20/2024,TEXAS ROADHOUSE #2719,Food & Drink,Sale,-126.92,,,,2024
10/19/2024,10/20/2024,BP#4843108GODWIN BP,Gas,Sale,-39.95,,,,2024
10/18/2024,10/20/2024,MACYS  PENTAGON CITY,Shopping,Sale,-21.18,,,,2024
10/18/2024,10/20/2024,7-11 STORE 40049,Automotive,Sale,-14,,,,2024
10/18/2024,10/20/2024,MICHAELS STORES 8801,Shopping,Return,6.74,,,,2024
10/18/2024,10/20/2024,HARRIS TEETER #303,Groceries,Sale,-28.52,,,,2024
10/18/2024,10/20/2024,TEXAS ROADHOUSE #2719,Food & Drink,Sale,-68.62,,,,2024
10/17/2024,10/18/2024,MICHAELS STORES 8801,Shopping,Sale,-29.7,,,,2024
10/17/2024,10/18/2024,AMAZON MKTPL*TA1AG8TS3,Shopping,Sale,-36.02,,,,2024
10/17/2024,10/18/2024,Amazon Prime*6S0FA2VV3,Bills & Utilities,Sale,-139,,,,2024
10/17/2024,10/18/2024,TST* ASHTON AVENUE FAMILY,Food & Drink,Sale,-44.36,,,,2024
10/16/2024,10/17/2024,BROCK &amp; COMPANY - 178,Food & Drink,Sale,-1.14,,,,2024
10/16/2024,10/17/2024,Offer:Sunoco,Fees & Adjustments,Adjustment,2.79,,,,2024
10/16/2024,10/17/2024,BROCK &amp; COMPANY - 178,Food & Drink,Sale,-1.14,,,,2024
10/16/2024,10/17/2024,HARRIS TEETER #303,Groceries,Sale,-59.28,,,,2024
10/15/2024,10/16/2024,BROCK &amp; COMPANY - 178,Food & Drink,Sale,-1.14,,,,2024
10/15/2024,10/16/2024,BROCK &amp; COMPANY - 178,Food & Drink,Sale,-1.14,,,,2024
10/14/2024,10/16/2024,CHICK-FIL-A #01689,Food & Drink,Sale,-10.99,,,,2024
10/14/2024,10/15/2024,WALGREENS #13989,Health & Wellness,Sale,-11.36,,,,2024
10/14/2024,10/15/2024,PILOT_04642,Gas,Sale,-23.67,,,,2024
10/14/2024,10/15/2024,AT HOME STORE #127,Home,Return,7.14,,,,2024
10/14/2024,10/14/2024,VZWRLSS*APOCC VISE,Bills & Utilities,Sale,-160.01,,,,2024
10/13/2024,10/14/2024,USAA INSURANCE PAYMENT,Bills & Utilities,Sale,-128.12,,,,2024
10/13/2024,10/14/2024,TEXAS ROADHOUSE #2719,Food & Drink,Sale,-40.38,,,,2024
10/12/2024,10/14/2024,CHICK-FIL-A #01202,Food & Drink,Sale,-11.08,,,,2024
10/12/2024,10/14/2024,BESTBUS,Travel,Sale,-239.92,,,,2024
10/12/2024,10/13/2024,TEXAS ROADHOUSE #2719,Food & Drink,Sale,-42.49,,,,2024
10/12/2024,10/13/2024,SUNOCO 8001367702,Gas,Sale,-55.84,,,,2024
10/12/2024,10/13/2024,DUNKIN #350934 Q35,Food & Drink,Sale,-7.1,,,,2024
10/11/2024,10/13/2024,HARRIS TEETER #303,Groceries,Sale,-112.4,,,,2024
10/11/2024,10/13/2024,BP#2028173BP FRONT ROYAL,Gas,Sale,-29.32,,,,2024
10/11/2024,10/13/2024,GIANT FOOD INC #227,Groceries,Sale,-18.93,,,,2024
10/11/2024,10/13/2024,CLARK BROTHERS,Shopping,Sale,-351.63,,,,2024
10/10/2024,10/11/2024,BROCK &amp; COMPANY - 178,Food & Drink,Sale,-1.14,,,,2024
10/10/2024,10/11/2024,BROCK &amp; COMPANY - 178,Food & Drink,Sale,-1.14,,,,2024
10/10/2024,10/11/2024,AT HOME STORE #127,Home,Sale,-47.39,,,,2024
10/10/2024,10/11/2024,Amazon.com*WW1EN9XC3,Shopping,Sale,-31.77,,,,2024
10/10/2024,10/11/2024,TEXAS ROADHOUSE #2719,Food & Drink,Sale,-34.38,,,,2024
10/10/2024,10/11/2024,BROCK &amp; COMPANY - 178,Food & Drink,Sale,-3.71,,,,2024
10/9/2024,10/11/2024,KOHL'S #0326,Shopping,Return,54.26,,,,2024
10/9/2024,10/10/2024,AMAZON MKTPLACE PMTS,Shopping,Return,31.79,,,,2024
10/9/2024,10/09/2024,AMAZON MKTPL*JN10R34S3,Shopping,Sale,-25.43,,,,2024
10/8/2024,10/09/2024,HARRIS TEETER #303,Groceries,Sale,-11.03,,,,2024
10/8/2024,10/09/2024,AMAZON MKTPL*WU8H31573,Shopping,Sale,-13.47,,,,2024
10/8/2024,10/09/2024,PY *Frontline Pest Contro,Home,Sale,-59,,,,2024
10/7/2024,10/09/2024,SAFEWAY 2635,Groceries,Sale,-11.58,,,,2024
10/7/2024,10/08/2024,DOLLAR TREE,Shopping,Sale,-11.81,,,,2024
10/7/2024,10/08/2024,AUTOZONE #5299,Automotive,Sale,-11.65,,,,2024
10/7/2024,10/08/2024,WWW.KOHLS.COM #0873,Shopping,Sale,-56.4,,,,2024
10/7/2024,10/08/2024,CITY OF MANASSAS,Bills & Utilities,Sale,-1042.29,,,,2024
10/7/2024,10/08/2024,ICI*FEE MNASAS WEB PMT,Bills & Utilities,Sale,-30.75,,,,2024
10/7/2024,10/08/2024,TST* VELOCITY WINGS - MAN,Food & Drink,Sale,-50.18,,,,2024
10/6/2024,10/07/2024,AMAZON MKTPL*0A8VI7XZ3,Shopping,Sale,-31.79,,,,2024
10/5/2024,10/06/2024,WALGREENS #13989,Health & Wellness,Sale,-25.56,,,,2024
10/5/2024,10/06/2024,SQ *INTERNATIONAL GRILL C,Food & Drink,Sale,-23,,,,2024
10/4/2024,10/06/2024,TEXAS ROADHOUSE #2719,Food & Drink,Sale,-43.62,,,,2024
10/4/2024,10/06/2024,HARRIS TEETER #303,Groceries,Sale,-131,,,,2024
10/4/2024,10/06/2024,BP#2069649ASHBURN BP,Gas,Sale,-34.86,,,,2024
10/3/2024,10/06/2024,BUDSGUNSHOP.COM LLC,Collectibles,Sale,-1339.63,,,,2024
10/3/2024,10/04/2024,VIOC BA4201,Automotive,Sale,-112.22,,,,2024
10/3/2024,10/04/2024,MEINEKE CAR CARE CENTER #,Automotive,Sale,-1225.72,,,,2024
10/3/2024,10/04/2024,BROCK &amp; COMPANY - 178,Food & Drink,Sale,-3.25,,,,2024
10/3/2024,10/04/2024,KOHL'S #0326,Shopping,Sale,-25.43,,,,2024
10/3/2024,10/04/2024,BROCK &amp; COMPANY - 178,Food & Drink,Sale,-4.09,,,,2024
10/3/2024,10/04/2024,BROCK &amp; COMPANY - 178,Food & Drink,Sale,-1.14,,,,2024
10/3/2024,10/04/2024,BROCK &amp; COMPANY - 178,Food & Drink,Sale,-1.14,,,,2024
10/2/2024,10/03/2024,GIANT FOOD INC #227,Groceries,Sale,-18.93,,,,2024
10/2/2024,10/03/2024,THE OMELETTE CAFE,Food & Drink,Sale,-34.56,,,,2024
10/2/2024,10/03/2024,KOHL'S #0326,Shopping,Sale,-25.43,,,,2024
10/1/2024,10/02/2024,Amazon.com*EL7A652V3,Shopping,Sale,-9.62,,,,2024
10/1/2024,10/02/2024,AMAZON MKTPL*WA0909WE3,Shopping,Sale,-40.84,,,,2024
10/1/2024,10/02/2024,TEXAS ROADHOUSE #2167,Food & Drink,Sale,-45.61,,,,2024
10/1/2024,10/02/2024,ADT SECURITY*403437551,Home,Sale,-58.99,,,,2024
10/1/2024,10/01/2024,DIGITALOCEAN.COM,Shopping,Sale,-6,,,,2024
9/30/2024,10/01/2024,Amazon.com*5C63J0253,Shopping,Sale,-6.16,,,,2024
9/30/2024,10/01/2024,APPLE.COM/BILL,Shopping,Sale,-0.99,,,,2024
9/30/2024,10/01/2024,NEXTDOOR HOME PROS LLC,Shopping,Sale,-78,,,,2024
9/30/2024,10/01/2024,Amazon.com*HK16R1X73,Shopping,Sale,-10.96,,,,2024
9/30/2024,10/01/2024,Amazon.com*G40O44UV3,Shopping,Sale,-14.27,,,,2024
9/30/2024,10/01/2024,TST*HOG SHACK BBQ2,Food & Drink,Sale,-44,,,,2024
9/30/2024,10/01/2024,NEXTDOOR HOME PROS LLC,Shopping,Sale,-75,,,,2024
9/30/2024,10/01/2024,Amazon.com*Z76WG0X03,Shopping,Sale,-11.25,,,,2024
9/30/2024,10/01/2024,Amazon.com*QD7MI1RW3,Shopping,Sale,-25.25,,,,2024
9/30/2024,10/01/2024,AT HOME STORE #127,Home,Sale,-22.19,,,,2024
9/30/2024,10/01/2024,AMAZON MKTPL*FI5X12F63,Shopping,Sale,-29.1,,,,2024
9/29/2024,09/30/2024,HARRIS TEETER #303,Groceries,Sale,-23.44,,,,2024
9/29/2024,09/30/2024,AMAZON MKTPL*3P0CB51M3,Shopping,Sale,-13.35,,,,2024
9/28/2024,09/29/2024,HARRIS TEETER #303,Groceries,Sale,-113,,,,2024
9/28/2024,09/29/2024,BP#4843108GODWIN BP,Gas,Sale,-35.88,,,,2024
9/28/2024,09/29/2024,Amazon.com*WS1A12E13,Shopping,Sale,-11.65,,,,2024
9/28/2024,09/30/2024,SHEETZ 0749   00007492,Gas,Sale,-1.88,,,,2024
9/28/2024,09/30/2024,MARKER MILLER ORCHARDS,Groceries,Sale,-16.43,,,,2024
9/27/2024,09/29/2024,AMAZON MKTPL*HA5TC24R3,Shopping,Sale,-14.96,,,,2024
9/27/2024,09/29/2024,THE HOME DEPOT #4648,Home,Return,21.17,,,,2024
9/27/2024,09/29/2024,THE HOME DEPOT #4648,Home,Sale,-37.63,,,,2024
9/27/2024,09/29/2024,SQ *I NEED 2 WEAR THAT LL,Shopping,Sale,-28,,,,2024
9/26/2024,09/27/2024,TEXAS ROADHOUSE #2719,Food & Drink,Sale,-63.34,,,,2024
9/26/2024,09/27/2024,TST* VOODOO BROTHERS CAJU,Food & Drink,Sale,-75.9,,,,2024
9/26/2024,09/27/2024,HARRIS TEETER #303,Groceries,Sale,-15.82,,,,2024
9/26/2024,09/27/2024,VIOC BA4201,Automotive,Sale,-92.94,,,,2024
9/25/2024,09/27/2024,IAD DULLES HOURLY 52,Travel,Sale,-7,,,,2024
9/25/2024,09/27/2024,HUDSON ST1861,Shopping,Sale,-3.39,,,,2024
9/25/2024,09/26/2024,TST* HOT STONE - VANCOUVE,Food & Drink,Sale,-5.48,,,,2024
9/25/2024,09/26/2024,DOLLAR TREE,Shopping,Sale,-5.83,,,,2024
